apellido,frec_pri,frec_seg,freq_rep
BERLIN,117,82,0
DE LA VALLINA,117,82,0
OTONES,117,81,0
ANDIKOETXEA,117,78,0
GASTEARENA,117,78,0
GONZALEZ DE CANALES,117,77,0
SANCHEZ MARISCAL,117,69,0
MENTA,117,68,0
LOPEZ DE CALLE,117,65,0
CAVILLA,117,64,0
KAYSER,117,64,0
BAGDAD,117,62,0
DELFINO,117,60,0
SEDDIK,117,57,0
BOTTA,117,45,0
POZZI,117,35,0
TAHA,117,33,0
HAMER,117,32,0
RIANI,117,31,5
MAHJOUB,117,30,0
CHOUATI,117,29,0
SAIDY,117,25,0
AKROUH,117,22,0
BOUJEMAOUI,117,21,0
EL GHAOUAL,117,21,0
AKHTER,117,20,0
BUCHANAN,117,20,0
BHATIA,117,17,6
DADDA,117,17,0
DAOU,117,17,0
KHALFI,117,17,0
PUGH,117,17,0
REUTER,117,17,0
SAADAOUI,117,17,0
LACHGAR,117,16,0
EL KHATTAB,117,14,0
REEVE,117,11,0
SERHIR,117,11,0
KOZLOWSKI,117,10,0
NICOLAESCU,117,9,0
NAJJARI,117,8,0
BOURAGBA,117,7,0
PRISACARIU,117,7,0
ZAIMI,117,7,0
RAOUDI,117,6,0
ZEKRAOUI,117,6,0
KARZAZI,117,5,0
ROSENOV,117,5,0
TEGLAS,117,5,0
VORNICU,117,5,0
BENSERYA,117,0,0
BOLBOS,117,0,0
BOLOHAN,117,0,0
COVRIG,117,0,0
DIAC,117,0,0
PASCARU,117,0,0
WAQAS,117,0,0
ZAPATERIA,116,176,0
MICHARET,116,172,0
BIESA,116,167,0
GARAZO,116,166,0
VALTUILLE,116,162,0
MORENO PALANCAS,116,160,0
CARMUEGA,116,158,0
FUENMAYOR,116,157,0
LACUEY,116,157,0
FAUSTO,116,151,0
TRUFERO,116,147,0
VIADAS,116,145,0
ORREQUIA,116,142,0
NOVALIO,116,141,0
MONTAÑOLA,116,139,7
CIUTAT,116,139,0
TERCEIRO,116,137,0
OSANZ,116,136,0
CERCEDA,116,135,0
COLOMES,116,135,0
TRAMOYERES,116,134,0
LAGOMAZZINI,116,133,0
MUNCHARAZ,116,132,10
IZPURA,116,131,0
DE LAGO,116,130,0
IRAURGUI,116,130,0
QUILLUPANGUI,116,130,0
PRIVAT,116,129,0
DARIES,116,128,0
COFRE,116,127,0
FARRANDO,116,127,0
AMIGUET,116,126,0
ANDRINAL,116,126,0
GEMEZ,116,126,0
FERNANDEZ DE ARANGUIZ,116,125,0
MOHTAR,116,124,0
ASTORECA,116,123,0
LOPEZ DE SABANDO,116,123,0
BARRIEL,116,122,0
JADAN,116,120,0
GUAÑUNA,116,119,0
SABALZA,116,118,0
ALCOBE,116,117,0
ARANALDE,116,117,0
CEPEDANO,116,117,0
MARTINEZ RAPOSO,116,117,0
GONI,116,113,0
MONTORNES,116,113,0
GARCIA BRAVO,116,112,0
IBORT,116,111,0
INCERTIS,116,111,0
SOTOLONGO,116,111,0
VALCANERAS,116,111,0
CIRCUNS,116,110,0
COSTI,116,110,0
JABEGA,116,110,0
MARIZ,116,109,11
SILVARREY,116,109,0
TUFIÑO,116,109,0
AHUFINGER,116,108,0
ISIEGAS,116,105,0
LASQUIBAR,116,103,0
NAHARROS,116,103,0
VENTURINI,116,103,0
LARRAONA,116,102,0
VIUDA,116,102,0
MASRIERA,116,101,0
MAGRE,116,100,0
BUENAFE,116,99,0
CABIELLES,116,99,0
FORMARIZ,116,99,0
ZALABARDO,116,99,0
FLORDELIS,116,96,0
JUSUE,116,96,0
DE LOZAR,116,95,0
DOCABO,116,95,0
FANDO,116,95,0
BOSSA,116,91,0
RUIZ DE LA CUESTA,116,91,0
MEDAL,116,90,6
GESA,116,90,0
LEKERIKA,116,90,0
HOSTALET,116,89,0
REDORTA,116,87,0
LLUMA,116,86,0
GRIGOROVA,116,85,7
CAUSIN,116,85,0
GASSIOT,116,85,0
OVELLEIRO,116,85,0
CASTET,116,84,8
GUAJARDO FAJARDO,116,81,0
LED,116,81,0
REASCOS,116,81,0
AVARGUES,116,80,0
ARDERIUS,116,78,5
BRANDI,116,73,0
GARCIA DEL RIO,116,73,0
DE ISLA,116,69,0
OBALLE,116,69,0
SORARRAIN,116,66,0
LLAMUSI,116,60,0
QURESHI,116,51,0
BLAGOEVA,116,42,0
DOUAS,116,42,0
HILDEBRANDT,116,36,0
SANNA,116,33,0
SACCO,116,29,0
BRINKMANN,116,28,0
HUMA,116,27,0
KONG,116,26,0
O'HARA,116,26,0
WENZEL,116,25,0
LYON,116,24,0
BOUTAYEB,116,22,0
EL MOHAMMADI,116,22,0
SASSI,116,20,0
ADAMSON,116,17,0
CRANE,116,15,0
NACHIT,116,15,0
POLLARD,116,14,0
NIANE,116,11,5
IRVING,116,11,0
KHARMACH,116,10,0
MURADYAN,116,9,0
GEORGIU,116,8,0
ZULFIQAR,116,7,0
BADILA,116,5,0
BORTA,116,5,0
MANESCU,116,5,0
NANU,116,5,0
LUNCA,116,0,0
MIAO,116,0,0
MITRACHE,116,0,0
NEGRUT,116,0,0
TOCU,116,0,0
CALZACORTA,115,186,0
JEREMIAS,115,175,0
AGUIRREGOITIA,115,170,0
TRIGAL,115,159,5
BRUMOS,115,159,0
ZARAGOZANO,115,152,0
INOSTROZA,115,147,0
BARRIERAS,115,142,6
AUGUSTA,115,142,0
CAPUCHINO,115,141,0
BONHOME,115,139,0
MARIGOMEZ,115,138,0
SAGASTE,115,138,0
MADRIDEJOS,115,137,0
DE LA HIJA,115,136,0
DORDAL,115,136,0
PERELLA,115,136,0
ALBOS,115,133,0
LLOVELL,115,130,0
JULIANA,115,129,0
NECHES,115,129,0
LONCAN,115,127,0
MASCUÑANA,115,125,0
PORREDON,115,125,0
BORDE,115,124,0
DIAZ DE CORCUERA,115,124,0
URUBURU,115,123,0
ISLAN,115,121,0
MANRIQUEZ,115,121,0
ARGUL,115,119,0
ORTIZ VILLAJOS,115,119,0
DE PINTO,115,118,0
SAN ANTON,115,118,0
BOSACOMA,115,117,0
TERRAGA,115,116,0
SANTESMASES,115,115,0
VALENT,115,115,0
MASTACHE,115,112,0
MIGUELIZ,115,112,0
WALO,115,112,0
COLA,115,111,0
FERRETJANS,115,111,0
BERROCOSA,115,110,0
MARRASE,115,109,0
ESCUDIER,115,108,0
GRUAS,115,107,0
SAUBI,115,107,0
BRUQUETAS,115,106,0
CEBEIRO,115,106,0
BASURTE,115,105,0
SANTASUSAGNA,115,104,0
TAPASCO,115,104,0
CECILLA,115,103,0
MALFEITO,115,103,0
PERON,115,103,0
DE LA MAYA,115,102,0
GACHO,115,102,0
MURILLAS,115,102,0
CARANDE,115,101,5
MONTEGORDO,115,101,0
XANCO,115,101,0
COCERO,115,100,0
ANDONEGI,115,99,0
VIARTOLA,115,99,0
CARTRO,115,98,0
LIBEROS,115,98,0
PEQUE,115,98,0
ANSINO,115,97,0
DEL ORO,115,96,0
FRIGOLET,115,96,0
VISPE,115,96,0
DIEST,115,95,0
GUISERIS,115,95,0
ORTINEZ,115,95,0
SIRUELA,115,95,0
CHARA,115,94,0
CLAPERS,115,93,0
ECHEITA,115,92,0
ASEGURADO,115,91,0
SUJA,115,89,0
TERRASSA,115,89,0
COLLIA,115,88,0
FAES,115,88,0
LA PARRA,115,88,0
MIRALDA,115,87,0
BAYDAL,115,86,0
ECEOLAZA,115,86,0
FREAN,115,86,0
LABARRA,115,86,0
SUMILLERA,115,86,0
SERTAL,115,84,0
LOPEZ MANZANARA,115,81,0
ALEIXOS,115,80,0
BALMONT,115,80,0
ERRUZ,115,80,0
AWAN,115,79,0
OWONO,115,78,0
COMALADA,115,76,0
CATEDIANO,115,75,0
DE ORBE,115,75,0
BERCHE,115,73,0
GUEIMONDE,115,73,0
STOILOVA,115,73,0
GARCIA DE LA MORA,115,70,0
ARIAS CAMISON,115,69,0
GERMAIN,115,68,0
ANGUELA,115,67,0
MOREYRA,115,63,0
MOYES,115,63,0
PAVESIO,115,62,0
MUSTAPHA,115,47,0
SEBTI,115,41,0
SASHEVA,115,38,0
BENHADI,115,32,0
BASSE,115,31,0
SOKOLOV,115,31,0
ASRI,115,29,0
DAMPHA,115,26,0
BAALI,115,23,0
LAZRAK,115,22,0
O'ROURKE,115,22,0
ABDERRAHIM,115,21,0
MOUZOURI,115,20,0
CAIN,115,19,0
LOVELL,115,19,0
DEUTSCH,115,17,0
DAHHOU,115,16,0
DREW,115,16,0
KERZAZI,115,14,0
BARR,115,13,0
GARRETT,115,13,0
MORTIMER,115,12,0
SAYAH,115,12,0
STANTON,115,12,0
LOVE,115,11,0
MCMAHON,115,10,0
BETTS,115,9,0
VATAFU,115,8,0
MAZHAR,115,6,0
TAOUATI,115,6,0
TICU,115,6,0
GILCA,115,5,0
BONDAR,115,0,0
CIUPERCA,115,0,0
DULGHERU,115,0,0
LAPADAT,115,0,0
LUTA,115,0,0
NEAGA,115,0,0
SOFRONI,115,0,0
TURDEAN,115,0,0
SIGUENCIA,114,189,12
ROLLIZO,114,180,0
LA CALLE,114,173,0
ARAHAL,114,172,0
MARABOT,114,163,0
ZARDAIN,114,151,0
BORAITA,114,150,0
BOMBOI,114,149,0
RIOCEREZO,114,148,0
MAJOLERO,114,147,0
RIZQUEZ,114,144,0
LERIS,114,142,0
GIRALTE,114,140,0
ZARAPUZ,114,140,0
OCHEDA,114,136,0
MUNGUIRA,114,135,0
RIOZ,114,135,0
ZUGARRAMURDI,114,135,0
ALIQUES,114,133,0
BARZALLO,114,133,0
SABIRON,114,132,11
CADAVEIRA,114,132,0
POSTIGUILLO,114,132,0
HORTONEDA,114,130,0
MIÑES,114,129,0
LEN,114,127,0
BELAR,114,126,0
DE LIS,114,126,0
BELLUGA,114,124,0
LUEZAS,114,124,0
TAMBOLEO,114,122,0
PERFECTO,114,120,0
VELENCOSO,114,119,0
COLLERA,114,118,0
SABRIDO,114,118,0
SOALLEIRO,114,118,0
BASOLS,114,117,0
MIQUELEZ,114,117,0
ALGOBIA,114,116,0
URIOSTE,114,116,0
CHALEN,114,115,0
QUINZAÑOS,114,115,0
BERRIATUA,114,114,0
LANAQUERA,114,112,0
PASANDIN,114,112,0
VIDART,114,112,0
VIDRIALES,114,112,0
QUISHPI,114,110,5
LECHE,114,110,0
AMAY,114,109,9
BAÑOLAS,114,108,0
BRI,114,107,0
LEJARCEGUI,114,106,0
BERACOECHEA,114,105,0
YUGSI,114,104,5
CEGRI,114,103,0
RAMBAUD,114,103,0
LEZAMIZ,114,102,0
SAUCES,114,102,0
CHUMPITAZ,114,101,0
TORREBEJANO,114,101,0
LOJAN,114,100,0
PELACH,114,99,0
SESA,114,99,0
CONCHELLO,114,98,0
GARCIA CALDERON,114,98,0
INCIO,114,98,0
PUELL,114,98,0
ANDARIAS,114,95,0
PEZONAGA,114,95,0
SANTA EUFEMIA,114,95,0
AGUSTIÑO,114,93,0
SANCHEZ GABRIEL,114,93,0
MONDAZA,114,92,0
BURGAYA,114,91,5
ALQUINGA,114,91,0
GARCIA PELAYO,114,91,0
ERIZ,114,90,0
BALLAZ,114,89,0
FEBREL,114,89,0
MORADIELLOS,114,89,0
MORENES,114,89,0
ZUAZNABAR,114,89,0
BACHO,114,88,0
DE LA ESCALERA,114,88,0
ALDAMIZ ECHEVARRIA,114,86,0
CENDAL,114,86,0
FARA,114,85,0
RICALDI,114,85,0
CAÑIS,114,84,0
ARIZTI,114,81,0
PUPPO,114,81,0
BAROT,114,80,0
FABIO,114,80,0
MARKINA,114,78,0
VIAFARA,114,78,0
PIPIO,114,77,0
BELLISCO,114,75,0
VALKOV,114,75,0
BELLVERT,114,74,0
HAUSMANN,114,71,0
PECH,114,71,0
FERNANDEZ DE GOROSTIZA,114,70,0
TIAGO,114,70,0
VALKOVA,114,68,0
CAMARAS,114,67,0
MARTIN MACHO,114,67,0
LEONARDI,114,47,0
REINHARDT,114,42,0
SANCHEZ CLEMENTE,114,38,0
KIRCHNER,114,34,0
SCHUTZ,114,33,0
MAHDAD,114,32,0
BINDER,114,26,0
MAIGA,114,24,10
AOURAGHE,114,24,0
BASSOU,114,23,0
DONOVAN,114,23,0
EL AKHAL,114,23,0
QAMAR,114,21,0
DEKKER,114,20,0
CHRISTIE,114,19,0
ATTIA,114,17,0
AZAROUAL,114,17,0
HAMEED,114,14,0
KADAR,114,13,0
CROOK,114,11,0
TICA,114,11,0
STOREY,114,8,0
TLAGHI,114,8,0
BLAND,114,7,0
CHETOUANI,114,7,0
RADFORD,114,7,0
RUPA,114,7,0
NEGOESCU,114,6,0
TIMPU,114,6,0
GALSTYAN,114,5,0
PARVEZ,114,5,0
CARAGEA,114,0,0
HINCU,114,0,0
NEGRILA,114,0,0
PINZARU,114,0,0
PLACINTA,114,0,0
TIMAR,114,0,0
URSACHI,114,0,0
VICOL,114,0,0
ZAMFIRESCU,114,0,0
DIAZ BLANCO,113,182,0
BALLARA,113,165,0
TOHA,113,165,0
TINITANA,113,149,0
SALLARES,113,147,0
BOYERAS,113,145,0
GUITARTE,113,142,0
ELVAR,113,139,8
APIO,113,136,0
GUMBAO,113,133,0
TARRASA,113,133,0
ALOR,113,131,0
OLEAS,113,131,0
ROSAGRO,113,128,7
PARTEARROYO,113,128,0
BERMEOSOLO,113,126,0
VIRACOCHA,113,126,0
MUSTIENES,113,125,0
PAMIAS,113,125,0
PINIES,113,125,0
ACED,113,124,0
CAROS,113,124,0
FLORENCIA,113,122,0
AZACETA,113,120,0
GARAT,113,119,0
MOTES,113,118,0
LAHIDALGA,113,117,0
VILLAMIEL,113,117,0
CORISCO,113,114,0
NIÑOLES,113,114,0
ARTUS,113,113,0
CRUSELLS,113,112,0
LEHBIB,113,112,0
LOPEZ DE ABECHUCO,113,112,0
GERTRUDIX,113,109,0
MARECOS,113,109,0
ALCARRAZ,113,108,0
BUÑAY,113,108,0
HIGUITA,113,108,0
TRONCH,113,108,0
PAQUET,113,106,0
ILLODO,113,104,5
ARDISANA,113,104,0
CANETE,113,104,0
DE DEUS,113,103,0
LLONGO,113,103,0
SOCASTRO,113,103,0
HORAS,113,102,0
LANSAC,113,102,0
ANDANA,113,101,0
CERDEIRO,113,101,0
LANDESA,113,101,0
TABAS,113,101,0
CAPURRO,113,100,0
SUBIRADA,113,100,0
UBRIC,113,100,0
YUPA,113,100,0
COMALLONGA,113,98,0
DIAZ DE MENDIVIL,113,98,0
CANTOLLA,113,96,0
AGUES,113,94,0
ORDOZGOITI,113,92,0
TXAKARTEGI,113,92,0
LAZAGA,113,91,0
ABRUÑEDO,113,89,0
DE LA MADRID,113,88,0
PARAMA,113,86,0
ERKOREKA,113,85,0
GALEAN,113,85,0
KORTABITARTE,113,85,0
SANFRANCISCO,113,85,0
REDAÑO,113,84,0
ZHELYAZKOVA,113,84,0
GARCIA OLIVA,113,83,0
ENRILE,113,81,0
GONZALEZ DE LARA,113,81,0
MARTINEZ MECO,113,81,0
SIGUEIRO,113,80,0
TARTILAN,113,79,0
CAIZ,113,75,0
BORRELLAS,113,73,0
DINEVA,113,73,0
REYNAL,113,73,0
ALCUTEN,113,70,0
BOSCO,113,68,0
SANCHEZ MATAMOROS,113,68,0
PECI,113,66,0
LAVIA,113,65,0
GUIBELALDE,113,64,0
JILALI,113,64,0
NET,113,62,0
URRUZUNO,113,58,0
DOUDOUH,113,57,0
BUCHELI,113,56,0
ORVICH,113,53,0
NEDELCHEVA,113,50,0
BLAGOEV,113,45,0
BRANDAN,113,41,0
OUAZZANI,113,40,0
MADI,113,39,0
JABEEN,113,38,0
COSTANZO,113,35,0
HUBNER,113,33,0
DE BOER,113,32,0
ARRAS,113,25,0
ANDREW,113,24,0
BOUHARRAT,113,24,0
CAVALLO,113,22,0
HEALY,113,21,0
NIXON,113,20,0
ZOUAOUI,113,19,0
LAMRABET,113,18,0
GILLESPIE,113,17,0
MUNRO,113,17,0
O'LEARY,113,17,0
MINT,113,14,0
SAADA,113,14,0
BULLOCK,113,12,0
BELHADRI,113,11,6
AMZA,113,11,0
LABED,113,11,0
STAFFORD,113,11,0
TALSI,113,10,0
PANTIRU,113,9,0
ADNAN,113,8,0
WOODHOUSE,113,8,0
BENDADA,113,7,0
BUDEANU,113,6,0
SOKHONA,113,6,0
ADAMCZYK,113,5,0
BORCAN,113,5,0
WOOLLEY,113,5,0
BREWER,113,0,0
ES SADKI,113,0,0
MARACINE,113,0,0
MICULAICIUC,113,0,0
MOTOGNA,113,0,0
SHAHZADI,113,0,0
SINGEORZAN,113,0,0
VOICULESCU,113,0,0
YOUNAS,113,0,0
GOLDERO,112,161,0
CONZA,112,154,0
CARRASQUERO,112,153,0
RAMIRES,112,146,0
GALLURT,112,144,0
BAMIO,112,141,0
IBARES,112,139,0
SANTACOLOMA,112,133,0
BOLIBAR,112,132,0
CANDALES,112,131,0
LUZA,112,130,0
PALOMER,112,130,0
PUMARIÑO,112,128,0
FERRERONS,112,127,0
SAÑA,112,127,0
ESTANISLAO,112,126,0
MACHACON,112,126,0
SAMARTINO,112,126,0
VILLAÑO,112,126,0
CUBIELLA,112,125,0
TORREMORELL,112,125,0
FILIGRANA,112,124,0
GONZALEZ QUEVEDO,112,123,0
VIVE,112,123,0
GAYUBAS,112,122,6
ARIZALA,112,120,0
DANERI,112,119,0
RISQUETE,112,118,0
TELLES,112,118,0
CASAÑEZ,112,117,0
MERCERO,112,117,0
PEÑAGARIKANO,112,117,0
PETRIRENA,112,116,0
GALANT,112,115,0
HADZHIEV,112,115,0
BONAVIA,112,114,0
GORDOA,112,114,0
ALBIZ,112,113,0
BOLADERES,112,113,0
LOARCE,112,112,0
UNCITI,112,112,0
GUALLARTE,112,111,0
IZNARDO,112,111,0
PENCHE,112,111,0
ESCURIN,112,109,0
MARGALL,112,109,0
OLEGARIO,112,109,0
LAZPIUR,112,108,0
ALBIS,112,107,0
CARRES,112,107,0
GABARROS,112,107,0
MELET,112,107,0
SANDES,112,107,0
BARRIOLUENGO,112,105,0
MENECES,112,105,0
DITO,112,104,0
MAGANO,112,104,0
RUIZ DE ALDA,112,104,0
BONICH,112,103,0
GARBERI,112,102,0
MATABOSCH,112,102,0
VIEGA,112,102,0
ZUFIAUR,112,102,0
BERTA,112,101,0
ORTILLES,112,101,0
VERDUGA,112,101,0
CARRAZONI,112,100,0
GARCIA PLATA,112,100,0
ARRAZTOA,112,98,11
CUBERTA,112,98,0
SABI,112,98,0
DE LA LOMA,112,96,0
EMBARBA,112,96,0
FERNANDEZ NESPRAL,112,96,0
BEAR,112,95,0
ROCHAS,112,95,0
RUIZ DE CASTROVIEJO,112,95,0
ELGORRIAGA,112,94,0
CURRO,112,93,0
ACEITUNA,112,92,0
BOCIGAS,112,92,0
GOLMAYO,112,91,0
PILATASIG,112,90,0
ZAMARRIEGO,112,89,0
GASANZ,112,88,0
GOMEZ CORONADO,112,88,0
GUIÑALES,112,88,0
PIQUIN,112,88,0
GERALDES,112,86,0
CANER,112,85,0
VIÑAYO,112,85,0
CUERVO ARANGO,112,84,0
VALLINES,112,84,0
DE LA TORRIENTE,112,83,0
ECEIZABARRENA,112,80,0
JOFRA,112,80,0
RUIZ BRAVO,112,80,0
SART,112,78,0
FERNANDEZ MARCOS,112,76,0
GUICH,112,70,0
VAQUERIZAS,112,68,0
MANSUKHANI,112,58,34
GARCIA ARROBA,112,58,0
MOLOWNY,112,57,0
BERNAR,112,56,0
AZTIRIA,112,49,0
AMARI,112,44,0
GOLDING,112,33,0
BATTAGLIA,112,31,0
LOUAH,112,27,0
PACE,112,27,0
ARIFI,112,26,0
DARIF,112,22,0
ARNDT,112,21,0
PIKE,112,21,0
HASSOUNI,112,20,0
COSTELLO,112,19,0
KARKACH,112,18,0
ZELAOUI,112,17,0
ZOUBAIR,112,17,0
SAMPSON,112,15,0
BEKKALI,112,11,0
KARROUCHI,112,10,0
JANKOWSKI,112,8,0
KRAVCHENKO,112,8,0
THORNE,112,8,0
EL MARNISSI,112,7,0
CRET,112,6,0
EL KAMOUNI,112,6,0
IANOS,112,5,0
BOBEICA,112,0,0
BOICU,112,0,0
BOJOR,112,0,0
BUMBAR,112,0,0
CUCICEA,112,0,0
IFTODE,112,0,0
IVANESCU,112,0,0
KENDALL,112,0,0
LUPAN,112,0,0
ROIBU,112,0,0
SCUTARU,112,0,0
ZORILA,112,0,0
CORNIEL,111,175,0
QUEIROS,111,165,0
AGILA,111,163,7
ALMEDINA,111,163,0
AMILLO,111,163,0
DOMINGUIS,111,160,0
HERREIZ,111,150,0
FRONTELO,111,149,0
CERDEIRIÑA,111,147,0
CASTIBLANCO,111,144,0
BELTRAN DE GUEVARA,111,140,0
RUBIELLA,111,136,0
CASAPRIMA,111,134,0
MOTELLON,111,134,0
DE PUIG,111,130,0
FRANZON,111,128,0
GALLEGA,111,127,0
ROBUSTILLO,111,124,7
BELALCAZAR,111,123,0
MORCATE,111,123,0
FUENZALIDA,111,122,0
SENSADA,111,121,0
GONZABAY,111,120,0
VITO,111,120,0
BOCHONS,111,119,0
DE PEDRAZA,111,119,0
FILGUERAS,111,118,0
VIZUETA,111,117,0
LAJE,111,116,0
MOSO,111,115,0
PENACHO,111,115,0
ESCARRER,111,114,0
ZALDIBAR,111,113,0
GONZALEZ ORTEGA,111,112,0
MIRABETE,111,111,0
AIXELA,111,110,0
BUENAVISTA,111,108,0
CLERENCIA,111,108,0
MAZORRIAGA,111,108,0
BALSATEGUI,111,107,0
FRUTO,111,107,0
JAVALOYAS,111,107,0
SANTURINO,111,107,0
CULELL,111,106,0
TOURAL,111,105,0
LOARCES,111,104,0
ASTORQUI,111,103,0
NOGALEDO,111,103,0
GUERRICAGOITIA,111,102,0
PILOÑETA,111,102,0
BELO,111,100,0
MAGUILLA,111,100,0
VIALAS,111,100,0
CEÑO,111,99,0
GESE,111,99,0
CAMPEÑO,111,98,0
DE SAN NICOLAS,111,98,0
JUSCAFRESA,111,97,0
CARDOZA,111,96,0
SANTIVAÑEZ,111,96,0
AUGER,111,95,0
BOCIO,111,95,0
EMBUN,111,95,0
DEMERA,111,94,6
ANGELO,111,94,0
GILPEREZ,111,94,0
PASSOLAS,111,92,0
DE GOÑI,111,91,0
GARCIA FILOSO,111,91,0
GARCIA FOGEDA,111,91,0
GAZPIO,111,90,0
ASTALS,111,89,0
EGEDA,111,89,0
ETXEZARRAGA,111,88,0
FERRATER,111,86,0
LOPEZ DE VERGARA,111,86,0
OCHOA DE ASPURU,111,86,0
ESPARTAL,111,85,0
GALAYO,111,85,0
RODRIGUEZ TEMBLEQUE,111,83,0
SOBERO,111,83,0
MACHOTA,111,82,0
PACA,111,82,0
EISMAN,111,81,0
MONCADAS,111,79,0
SOLIMAN,111,79,0
ALLONCA,111,78,0
GARCIA IZQUIERDO,111,74,0
SAG,111,74,0
ARANS,111,73,0
INSUNZA,111,73,0
AMILLANO,111,72,0
AGLIO,111,70,0
GARCIA DE VEAS,111,69,0
DE SALVADOR,111,66,0
RODIEL,111,66,0
ASCORBE,111,65,0
BORNE,111,64,0
ATXUTEGI,111,53,0
DUFOUR,111,49,0
HAJAJ,111,44,10
LAHYANI,111,33,0
CHEUNG,111,31,0
RUGGERI,111,31,0
AYAOU,111,30,0
D'AGOSTINO,111,29,0
ANTAR,111,28,0
STOCK,111,28,0
EMERY,111,27,0
D'ANDREA,111,26,0
RIAD,111,26,0
BENZINA,111,25,8
BRENNER,111,23,0
ABDOUN,111,19,0
EL KHARROUBI,111,19,0
WELSH,111,18,0
ACHAHBOUN,111,17,0
SERHANI,111,15,0
BOWDEN,111,14,0
CORBETT,111,14,0
EL MAHDAOUI,111,11,0
MERZOUG,111,11,0
FLORICA,111,10,0
HALLAM,111,10,0
DARGHAL,111,9,0
SENGHOR,111,9,0
SUT,111,7,0
SZUCS,111,7,0
BEKHAKH,111,6,0
POLISHCHUK,111,6,0
TRIPON,111,6,0
VOINESCU,111,6,0
STOICESCU,111,5,0
BOUZIZOUA,111,0,0
COCIS,111,0,0
COJOC,111,0,0
COTOI,111,0,0
GAVRILAS,111,0,0
MALACU,111,0,0
NACU,111,0,0
MOUTEIRA,110,194,0
ARISTA,110,174,0
LADRON GUEVARA,110,172,0
RUIZ SANTA QUITERIA,110,163,0
MUTILOA,110,159,0
MARTINEZ DE MURGUIA,110,157,0
MONGORT,110,148,0
TONDO,110,148,0
LOPEZ ROSO,110,143,0
SANTIAÑEZ,110,142,0
CUECO,110,141,0
MARIVELA,110,141,0
ARTIDIELLO,110,140,0
JARONES,110,135,0
TORNEIRO,110,135,0
BORRO,110,134,0
VELAY,110,132,0
IMAÑA,110,130,0
RUBIN DE CELIS,110,130,0
BRUSEL,110,125,0
LUQUEZ,110,125,0
GARCIA DEL MORAL,110,124,0
ESPELOSIN,110,120,0
COVISA,110,118,0
FILOSO,110,118,0
MARANGES,110,118,0
SANTABAYA,110,118,0
AGARRADO,110,117,0
SANVICENS,110,117,0
LAPIEZA,110,116,0
NICOLALDE,110,116,0
JORDAO,110,115,0
ARICETA,110,114,0
AULINAS,110,114,0
GARCIA LAJARA,110,112,13
MOLDERO,110,112,0
ULLIBARRI,110,112,0
RUIZ CLAVIJO,110,111,6
GARCIA DE DIONISIO,110,111,0
SIBILA,110,109,0
ALBETS,110,108,0
GOMEZ LANDERO,110,108,0
SANCHEZ BARBUDO,110,108,0
TAULATS,110,107,0
CARASUSAN,110,106,0
REYEROS,110,106,0
REZENDE,110,106,0
URDANGARAY,110,106,0
MARTIN PEÑASCO,110,105,0
URIACH,110,105,0
MARCIANES,110,103,0
MONCO,110,103,0
ROMERO SALAZAR,110,102,5
TALAMINO,110,101,0
UDABE,110,101,0
MISSE,110,100,0
ALPERA,110,99,0
MANDINGORRA,110,99,0
OROIS,110,99,0
ARIZCUN,110,98,8
BENHAMU,110,97,6
MATACHANA,110,97,0
XICOTA,110,97,0
JIMENEZ DE ABERASTURI,110,95,0
DE ROS,110,94,0
FERRACES,110,94,0
HERNAZ,110,93,0
JARDIM,110,90,0
MORIYON,110,90,0
NAVALLAS,110,90,0
DOTRAS,110,89,6
PAES,110,89,0
FORNIER,110,88,0
LA CHICA,110,88,0
ROSINES,110,88,0
INCHUSTA,110,87,0
ABDON,110,86,0
RICIS,110,85,0
SUSINO,110,84,0
BLANQUERO,110,82,0
RUCANDIO,110,82,0
VALENTIN GAMAZO,110,82,0
MONTLLOR,110,81,0
AGUALONGO,110,80,0
RUIZ ZORRILLA,110,80,0
COSTES,110,78,0
SANMARCO,110,77,0
LABORDETA,110,75,0
CHUGANI,110,74,12
BALDELOMAR,110,69,0
FORTON,110,69,0
GARCIA PLIEGO,110,69,0
FRANCINO,110,67,0
MANIAS,110,67,0
BAYANO,110,66,0
SARRIEGI,110,65,5
SARRIUGARTE,110,65,0
MEDAN,110,57,0
REYNER,110,57,0
REDA,110,51,0
ABAJAS,110,48,0
LOPEZ ALONSO,110,45,0
MAAS,110,40,0
MAZZEO,110,37,0
BLOM,110,34,0
STERN,110,33,0
ADLER,110,30,0
BAUM,110,30,0
EL KASSIMI,110,30,0
OGBEBOR,110,25,0
GORMAN,110,22,0
OLAH,110,22,0
HENRIKSEN,110,21,0
JAHN,110,21,0
DOWLING,110,19,0
RAMLI,110,19,0
MALONE,110,16,0
EL YAGOUBI,110,12,0
RATCLIFFE,110,12,0
BRADBURY,110,9,0
BRADFORD,110,8,0
STEPANYAN,110,8,0
TUTA,110,8,0
CRAVEN,110,7,0
SHVETS,110,7,0
LAVER,110,6,0
NEGREAN,110,6,0
TENG,110,6,0
EL LYAZIDI,110,5,0
GOGA,110,5,0
SHAFIQ,110,5,0
TOMUTA,110,5,0
BIVOLARU,110,0,0
BOAR,110,0,0
BOUAZAMA,110,0,0
DITA,110,0,0
MACAVEI,110,0,0
PETROVAN,110,0,0
PODAR,110,0,0
BAFALUY,109,168,0
