nombre,frec,edad_media
MIRCEA CLAUDIU,21,29.9
MIRCEA DAN,21,34.2
MIRSAD,21,37.5
MOHAMED ABDALLAHI,21,36.5
MOHAMED AKRAM,21,4.9
MOHAMED MOHAMED,21,42.1
MOHAMED SAAD,21,14.3
MOHAMED WALID,21,20.9
MOHAMED YAHDIH,21,30.5
MOISES ELIAS,21,32.8
MOKTAR,21,43.0
MOUHA,21,36.3
MOUNSEF,21,15.8
MRABIH,21,33.8
MUSHEGH,21,32.6
MYCOLA,21,44.3
NAMAN,21,27.9
NAO,21,9.7
NAOKI,21,16.5
NARDO,21,57.1
NELSON CARLOS,21,37.5
NELSON EFRAIN,21,34.5
NESTOR ALONSO,21,33.5
NESTOR DAMIAN,21,30.7
NESTOR FELIPE,21,27.6
NESTOR JULIO,21,46.0
NESTOR RICARDO,21,37.3
NICESIO,21,65.8
NICOLAE STEFAN,21,32.2
NICOLAS EMANUEL,21,14.9
NICOLAS PAUL,21,34.0
NICOLAS SALVADOR,21,28.9
NICUSOR CATALIN,21,21.4
NIKOLAY ATANASOV,21,31.3
NOEL DAVID,21,33.4
NORAYR,21,32.6
NORMAN DAVID,21,49.9
NOURIDDINE,21,32.8
NUMAN,21,14.9
NURI,21,43.4
OCTAVIO JUAN,21,42.0
OMAR MIGUEL,21,27.5
ONUR,21,18.1
ORION,21,14.3
OSCAR JOSUE,21,20.6
OSVALDO MARTIN,21,35.2
OSVALDO RAMON,21,37.8
OUTHMANE,21,18.0
OZIEL,21,24.1
PABLO BORJA,21,23.3
PABLO GINES,21,28.4
PATRICIO GONZALO,21,40.9
PATRICIO XAVIER,21,33.3
PATRICK DANIEL,21,25.7
PATRICK ROBERT,21,40.1
PAUL ALIN,21,22.7
PAUL BERNARD,21,54.0
PAUL CLAUDIU,21,26.0
PAUL GEOFFREY,21,50.8
PAUL VALENTIN,21,20.4
PAULO ALEJANDRO,21,29.0
PAWEL TOMASZ,21,30.6
PEDRO CRISTIAN,21,29.1
PEDRO EVARISTO,21,53.8
PEDRO LEOPOLDO,21,40.9
PEDRO MARTIR,21,62.6
PEDRO PATRICIO,21,44.5
PEDRO SILVESTRE,21,43.5
PER OLOF,21,63.4
PEREZ,21,36.7
PERFECTO MANUEL,21,44.9
PETAR STOYANOV,21,37.6
PETER COLIN,21,58.0
PETER HARRY,21,63.5
PETER HEINRICH,21,62.8
PETER HEINZ,21,66.1
PETRE ALEXANDRU,21,18.7
PETRONIO,21,56.5
PETTER,21,39.1
PIO JOSE,21,56.5
PIOTR ADAM,21,36.3
QUINCIANO,21,72.3
RADOSLAV IVANOV,21,36.1
RADU CATALIN,21,26.9
RAINIERO,21,35.9
RAMANDEEP,21,23.3
RAMIRO NICOLAS,21,24.2
RAMON ADRIAN,21,30.3
RAMON ALVARO,21,38.3
RAMON FERMIN,21,50.4
RAMON MARCELINO,21,55.6
RASMUS,21,27.5
RAUL ANIBAL,21,42.1
RAUL MOISES,21,31.5
RAUL RODOLFO,21,45.5
RAUL VASILE,21,15.0
RAYMOND ANTHONY,21,59.1
RAYMOND JOSEPH,21,63.4
RAZAK,21,26.4
RAZVAN COSMIN,21,20.7
RAZVAN GEORGE,21,24.3
REMUS MARIAN,21,23.4
RENE EDUARDO,21,40.3
RENE PATRICIO,21,38.3
REYNOLD,21,31.2
RICARDO EMANUEL,21,21.7
RICARDO RODRIGO,21,25.4
RICHARD FRANCIS,21,52.4
RICHARD RAFAEL,21,28.8
RICHARD ROBERT,21,43.2
RICHARD WALTER,21,56.4
RICHART,21,28.6
ROBERT ALFRED,21,66.5
ROBERT JAVIER,21,29.6
ROBERT KEITH,21,62.1
ROBERT MARTIN,21,49.5
ROBERT SAMUEL,21,40.4
ROBERTO ANIBAL,21,49.8
ROBERTO AUGUSTO,21,39.4
ROBERTO ERNESTO,21,47.8
ROBERTO FERMIN,21,40.0
ROBERTO GERMAN,21,42.0
ROBERTO ISIDRO,21,48.9
ROBERTO PAUL,21,23.8
ROBERTO VICTOR,21,39.5
RODOLFO MARTIN,21,36.5
RODRIGO AUGUSTO,21,29.1
ROGELIO ANDRES,21,36.0
ROLANDO ANDRES,21,28.3
ROLANDO JESUS,21,37.5
ROLANDO RAFAEL,21,32.9
RONGSHENG,21,36.4
ROQUE JACINTO,21,52.4
ROQUE MIGUEL,21,46.0
ROSENDO LUIS,21,50.7
ROSENDO MIGUEL,21,39.6
RUBEN ANIBAL,21,41.2
RUBEN GREGORIO,21,28.6
RUBEN ISMAEL,21,28.6
RUMEN GEORGIEV,21,40.9
RYAN LEE,21,16.5
SAED,21,30.6
SAIM,21,10.4
SAJA,21,30.5
SALECK,21,40.3
SALVADOR ALFONSO,21,38.1
SALVADOR ERNESTO,21,39.1
SALVADOR IVAN,21,29.9
SALVADOR PABLO,21,43.8
SALVINO,21,65.0
SAMUEL GEORGE,21,26.4
SAMUEL MARIA,21,24.9
SAMUEL SANTIAGO,21,15.4
SAMUEL THOMAS,21,16.9
SAMUEL TOMAS,21,21.9
SANTANA,21,48.0
SANTIAGO ALONSO,21,22.5
SANTIAGO CRISTOBAL,21,45.9
SANTIAGO ELOY,21,42.7
SANTIAGO XAVIER,21,23.5
SARFARAZ,21,34.0
SAYD,21,25.0
SAYED,21,36.6
SEBASTIAN SANTIAGO,21,33.5
SEGUNDO ARTURO,21,43.7
SEGUNDO LEONARDO,21,39.3
SEGUNDO SANTIAGO,21,45.3
SEGUNDO WILSON,21,38.5
SELAM,21,36.3
SENENT,21,28.9
SENI,21,23.1
SEPPO JUHANI,21,66.0
SERGIO AARON,21,11.8
SERGIO BLAS,21,33.5
SERGIO EUGENIO,21,35.3
SERGIO HECTOR,21,38.7
SERGIO LEON,21,28.2
SERGIO LUIZ,21,37.3
SERGIU BOGDAN,21,23.5
SERGIU DAN,21,24.4
SERIGNE CHEIKH,21,34.0
SEVAK,21,24.6
SEVGIN,21,31.7
SHAHAB,21,28.1
SHAMIL,21,28.6
SHAMIR,21,17.5
SHAUN MICHAEL,21,44.0
SHUANGYI,21,25.2
SIF EDDINE,21,21.6
SILVESTRE JESUS,21,50.7
SILVIU MARIUS,21,29.5
SIMON DANIEL,21,31.9
SIMON RICHARD,21,45.4
SINA,21,28.6
SINISA,21,40.2
SIRADIO,21,31.9
SIXTE,21,38.2
SIXTO MIGUEL,21,46.0
SORIN ILIE,21,30.2
SOUMARE,21,39.6
STANISLAW JOZEF,21,43.2
STEEVEN,21,16.8
STEFAN GHEORGHE,21,30.3
STEFAN LAURENTIU,21,26.7
STEFAN ROBERT,21,29.8
STEPHEN CHRISTOPHER,21,49.9
STEPHEN PATRICK,21,47.1
SURYA,21,17.2
SUSHIL,21,29.3
SUWEI,21,32.1
SY,21,34.8
TAPHA,21,31.8
TARUN,21,19.4
TATA,21,26.2
TEODOR ADRIAN,21,26.6
TEODOR ALEXANDRU,21,21.3
TEODOR FLORIN,21,32.4
TEUDISELO,21,65.7
THIERNO IBRAHIMA,21,31.1
THIERNO MAMADOU,21,31.5
TIMOTHY MARK,21,40.3
TODOROV,21,39.7
TOHAMI,21,43.6
TOMAS ISIDRO,21,45.3
TOMAS MATIAS,21,36.4
TONY JOHN,21,46.8
UBALDO ANTONIO,21,44.0
UCHE,21,33.8
UPA,21,33.7
URBANO ANTONIO,21,52.0
VALENTIN ALEJANDRO,21,31.3
VALENTIN ANDRES,21,33.3
VALENTIN CLAUDIU,21,23.3
VASIL NIKOLOV,21,39.3
VASILE PAUL,21,29.6
VASILIS,21,35.8
VENIAMIN,21,32.6
VICENTE PATRICIO,21,43.7
VICENTE SERGIO,21,47.0
VICTOR JOSEP,21,30.3
VICTOR MARCOS,21,43.0
VICTOR MATEO,21,25.2
VICTOR SIMON,21,38.5
VICTORIANO RAMON,21,51.7
VIDAL MANUEL,21,49.0
VILI,21,37.0
VITELIO,21,54.1
VOLODYA,21,48.4
WAHAB,21,19.6
WALTER ANIBAL,21,41.8
WALTER CARLOS,21,44.1
WALTER EMILIO,21,36.7
WALTER LEONARDO,21,32.6
WALTER RODOLFO,21,40.3
WEIJIAN,21,25.7
WEIMAR,21,32.6
WENJIAN,21,33.3
WERNER KARL,21,68.8
WILLAM,21,35.8
WILLIAM ARMANDO,21,34.2
WILLIAM RENE,21,31.8
WILLIAM RONALD,21,66.1
WILLIAM STEPHEN,21,53.7
WILLIAM XAVIER,21,24.9
WILMER OMAR,21,25.1
WILSON DARIO,21,32.8
WOJCIECH JERZY,21,40.9
XAVIER DAVID,21,24.8
XEBER,21,18.8
XIANBIN,21,36.7
XIANGUANG,21,42.7
XIANZHONG,21,38.6
XIAOPENG,21,21.5
XINRONG,21,33.9
XOAN ANTON,21,41.0
YAGO MANUEL,21,18.5
YAKUBA,21,24.7
YAKUBU,21,32.7
YAMIN,21,34.1
YASSA,21,34.1
YEDEY,21,7.4
YEROMY,21,11.1
YIFEI,21,23.6
YILONG,21,18.6
YONGKANG,21,33.1
YONGLI,21,39.5
YUHUI,21,26.2
YUVAL,21,25.8
YUXIN,21,25.4
ZAK,21,16.8
ZAUR,21,37.3
ZHENGYONG,21,32.3
ZHIGUANG,21,48.9
ZHIJUN,21,31.6
ZHONGHUA,21,42.2
ZHU,21,36.9
ZI HAO,21,2.5
ZIANE,21,31.5
ZIXUAN,21,5.1
AADEL,20,27.2
AARON ENRIQUE,20,13.8
ABDALAHE,20,35.7
ABDELGHNI,20,31.8
ABDELHILA,20,36.4
ABDELMALAK,20,37.0
ABDELMOUTALIB,20,28.2
ABDERHIM,20,31.9
ABDIEL,20,26.7
ABDO,20,36.5
ABDRAMANE,20,34.2
ABDULLA,20,23.5
ABEL RAUL,20,30.8
ABOUBAKARY,20,18.6
ABRAAN,20,22.3
ACOIDAN JESUS,20,13.1
ADAM CHARLES,20,29.6
ADJONA,20,9.0
ADRIAN ARIEL,20,26.9
ADRIAN MARIANO,20,19.8
AGAPITO JOSE,20,58.6
AGUSTIN ALEXIS,20,33.6
AGUSTIN ESTEBAN,20,42.4
AGUSTIN ISIDRO,20,50.2
AGUSTIN IVAN,20,23.6
AHITOR,20,18.1
AHMED ALI,20,24.4
AIGUANG,20,46.8
AIYONG,20,34.7
ALADIN,20,25.7
ALAN ALEXANDER,20,17.3
ALAN ERNEST,20,67.3
ALAN FRANK,20,64.5
ALAN JESUS,20,15.2
ALAN MANUEL,20,15.8
ALARICO,20,51.9
ALBERTO BORJA,20,25.5
ALBERTO CRISTOBAL,20,36.3
ALBERTO EDUARD,20,29.9
ALBERTO LUCAS,20,30.8
ALBERTO MAURICIO,20,35.4
ALBERTO RAMIRO,20,43.7
ALBERTO ROMAN,20,33.4
ALEJANDRO ADOLFO,20,25.8
ALEJANDRO BENITO,20,36.6
ALEJANDRO ELOY,20,35.7
ALEJANDRO ISIDRO,20,28.9
ALEJANDRO MARC,20,27.7
ALEJANDRO MAXIMILIAN,20,29.2
ALEX FLORIN,20,6.9
ALEX MARTIN,20,23.5
ALEX RUBEN,20,19.6
ALEXANDER IVAN,20,20.4
ALEXANDER MAURICIO,20,17.3
ALEXANDER SEBASTIAN,20,14.8
ALEXANDRE AUGUSTO,20,31.6
ALEXANDRU CORNEL,20,23.1
ALEXANDRU DARIUS,20,12.6
ALEXIS DAMIAN,20,16.8
ALEXIS RICARDO,20,23.6
ALFREDO FELIX,20,47.5
ALIN GEORGIAN,20,20.5
ALIN NICUSOR,20,21.4
ALIN OVIDIU,20,27.2
ALISTAIR JOHN,20,45.2
ALVARO HUGO,20,31.2
ALVARO MATEO,20,21.0
ALVARO SAMUEL,20,15.8
AMADO ANTONIO,20,46.3
AMADOU SADIO,20,31.8
AMIEL,20,12.8
AMRIT,20,22.6
AMRIT PAL,20,26.1
ANDREI DORIN,20,22.4
ANDRES ADRIAN,20,22.6
ANDRES AURELIO,20,39.0
ANDRES FABRICIO,20,18.9
ANDRES FERMIN,20,44.4
ANDREW CHRISTOPHER,20,42.8
ANDRIU,20,11.3
ANDRZEJ JANUSZ,20,43.9
ANDY ALEXANDER,20,13.5
ANDY DANIEL,20,8.2
ANEUDY,20,23.9
ANGEL ANSELMO,20,48.7
ANGEL DIOS,20,29.4
ANGEL FLORENTINO,20,63.0
ANGEL ISAIAS,20,40.6
ANGEL LEON,20,47.0
ANGEL LEONEL,20,25.0
ANGEL MESIAS,20,40.8
ANGELES,20,73.4
ANICETO JESUS,20,40.3
ANIR,20,2.1
ANSCARI,20,27.9
ANTHONY ALEJANDRO,20,9.7
ANTHONY ARTHUR,20,61.3
ANTHONY KEVIN,20,31.9
ANTHONY XAVIER,20,14.5
ANTONIO ABELARDO,20,50.8
ANTONIO AUGUST,20,45.4
ANTONIO CUSTODIO,20,40.7
ANTONIO GABINO,20,40.4
ANTONIO HUMBERTO,20,38.5
ANTONIO INOCENCIO,20,46.5
ANTONIO RENE,20,35.4
AOUED,20,39.4
ARCADIO MANUEL,20,42.1
ARIEL ERNESTO,20,31.1
ARIEL FRANCISCO,20,30.3
ARIK,20,15.3
ARISTONICO,20,61.7
ARLEX,20,35.2
ARMANDO AUGUSTO,20,42.1
ARTURO EMILIO,20,39.5
ARTURO GUILLERMO,20,38.0
ASSAN,20,25.7
ASSANA,20,31.8
AUGUSTO JUAN,20,47.1
AUREL CRISTIAN,20,30.6
AURENTINO,20,69.2
AXEL DANIEL,20,12.9
AXEL GABRIEL,20,9.8
BABUCARR,20,30.5
BAHADUR,20,42.1
BARTOLOME MANUEL,20,43.9
BASILE,20,31.3
BENIGNO RAMON,20,50.0
BENITO PEDRO,20,56.1
BENJAMIN ALEJANDRO,20,17.0
BENJAMIN EDUARDO,20,30.4
BENJAMIN MIGUEL,20,34.2
BENTCHEY,20,4.3
BERDAITZ,20,30.2
BLAS ANDRES,20,42.1
BLAS JUAN,20,46.1
BLAS SANTIAGO,20,45.5
BOGDAN GEORGIAN,20,23.7
BOGDAN ILIE,20,22.0
BOLESLAW,20,57.7
BONIFACIO JESUS,20,51.4
BORJA VICENTE,20,21.3
BRAIM,20,18.9
BRIAN ALFRED,20,67.9
BRIAN GABRIEL,20,12.1
BRIAN JOEL,20,15.6
BRIAN KEITH,20,60.9
BRIAN MARTIN,20,38.7
BRIAN PHILIP,20,57.3
BRYAN RICARDO,20,14.8
CAMILLE,20,51.7
CAMILO FRANCISCO,20,41.2
CARLES LLUIS,20,44.2
CARLOS ALCIDES,20,41.7
CARLOS AMABLE,20,45.1
CARLOS CECILIO,20,49.1
CARLOS ESTUARDO,20,39.0
CARLOS FRANCIS,20,40.9
CARLOS KEVIN,20,16.1
CARLOS LAZARO,20,39.2
CARLOS RICHARD,20,34.3
CARLOS URBANO,20,36.0
CARMELO IGNACIO,20,45.0
CATALIN CIPRIAN,20,26.8
CESAR VICTOR,20,37.7
CHARLES ALEXANDER,20,32.3
CHARLES HENRI,20,43.5
CHEIKH AHMADOU BAMBA,20,28.3
CHRISTIAN JOSEPH,20,34.9
CHRISTIAN JUAN,20,31.1
CHRISTOPHER ANDRES,20,14.3
CHRISTOPHER IAN,20,48.8
CIPRIAN GEORGE,20,26.2
CIRIACO JOSE,20,53.9
CLAUDIO ANIBAL,20,42.0
CLAUDIO NICOLAS,20,25.0
CLAUDIU OVIDIU,20,25.5
CLEMENTE JUAN,20,49.6
COLIN FREDERICK,20,64.7
CONSTANTIN DORIN,20,34.9
CONSTANTINO JUAN,20,52.1
CORNEL IONUT,20,26.6
CORNEL MIHAI,20,29.8
CORNEL NICOLAE,20,32.3
COSME JOSE,20,39.9
COSME MANUEL,20,52.9
CRAIG JOHN,20,35.9
CRAIG WILLIAM,20,35.0
CRISTHIAN ARIEL,20,16.6
CRISTHIAN MAURICIO,20,21.3
CRISTIAN ADOLFO,20,24.2
CRISTIAN ARTURO,20,20.9
CRISTIAN ELIAS,20,21.5
CRISTIAN JOAQUIN,20,21.5
CRISTIAN MARIO,20,24.6
CRISTO ALEJANDRO,20,28.1
CRISTOBAL SANTIAGO,20,43.3
CRISTOPHER DAVID,20,17.9
CRISTOVAO,20,35.0
CRYSTIAN,20,16.1
DAILOS MANUEL,20,23.0
DAMIAN AGUSTIN,20,27.5
DAMIAN DAVID,20,27.6
DAMIAN PABLO,20,38.7
DAMON,20,27.7
DANIEL ABEL,20,30.8
DANIEL ADAM,20,21.5
DANIEL ALBERT,20,34.7
DANIEL ANDREW,20,22.8
DANIEL EZEQUIEL,20,33.2
DANIEL FERMIN,20,33.2
DANIEL GERARD,20,32.3
DANIEL GRIGORE,20,33.5
DANIEL LIVIU,20,32.9
DANIEL MICHEL,20,30.6
DANIEL TEODOR,20,22.3
DANIEL YERAY,20,23.0
DANILO FERNANDO,20,32.5
DANNY ANDRES,20,22.0
DANNY FABIAN,20,21.3
DANNY MANUEL,20,27.7
DANUT ADRIAN,20,27.6
DARIUSZ ADAM,20,36.6
DAVID MATIAS,20,26.8
DAVID NOEL,20,40.6
DAVID OCTAVIO,20,29.9
DAVIDSON,20,26.4
DAWIT,20,7.1
DELFIN ANTONIO,20,51.9
DELFIN MANUEL,20,48.7
DENIS IOAN,20,9.4
DENIS ROBERT,20,21.0
DENNIS GABRIEL,20,12.0
DEOGRACIA,20,68.4
DIAO,20,33.2
DIEGO ANIBAL,20,32.0
DIEGO JOEL,20,11.7
DILAN ALEXANDER,20,5.4
DIPA,20,31.7
DIPAK,20,31.2
DOMINGO BENITO,20,51.2
DONALD WILLIAM,20,74.0
DONAT,20,39.3
DOREL VASILE,20,40.3
DORIN MARIUS,20,33.0
DOUGA,20,29.6
DRAGOS ION,20,31.2
DRITAN,20,33.2
DUMITRI,20,39.8
DUMITRU ANDREI,20,19.8
EDDY JAVIER,20,32.1
EDISON JESUS,20,29.8
EDISON RICARDO,20,27.2
EDISON VINICIO,20,30.7
EDUARDO HENRIQUE,20,29.3
EDUARDO VINICIO,20,32.8
EDWARD ROBERT,20,52.2
EL AZIZ,20,34.8
EL GHARRAS,20,30.7
EL HASAN,20,39.0
EL HOSSAINE,20,34.9
ELIAS ALEJANDRO,20,34.3
ELIAS EDUARDO,20,41.3
ELIAS SEBASTIAN,20,17.6
ELKIN DARIO,20,36.8
ELOY ALEJANDRO,20,25.0
ELOY ANDRES,20,36.7
ELOY JUAN,20,41.8
ELVIS EDUARDO,20,25.5
EMIL VASILE,20,35.3
EMILIANO CARLOS,20,44.9
EMILIO ERNESTO,20,46.2
EMILIO MARCOS,20,44.7
ENRIQUE ALVARO,20,38.1
ENRIQUE AMADOR,20,47.4
ENRIQUE MATEO,20,37.9
ENZO DANIEL,20,22.4
ENZO NICOLAS,20,10.3
ERIC ANDREI,20,2.9
ERICK PATRICIO,20,15.4
ERIK SANTIAGO,20,10.9
ERNESTO JULIO,20,49.6
ERNESTO RUBEN,20,40.1
ESNEIDER,20,30.1
ESPARTACO,20,40.0
EUDES,20,37.8
EUGEN ALEXANDRU,20,24.2
EUGENIO AGUSTIN,20,54.5
EUGENIO PABLO,20,44.7
EUGENIO SALVADOR,20,47.8
EUSEBIO VICENTE,20,52.1
EVERILDO,20,61.0
EYDAN,20,2.5
EZEQUIEL NICOLAS,20,20.0
FABIAN CARLOS,20,41.8
FABIO ADRIAN,20,26.4
FABIO HERNAN,20,40.7
FABIO RAMON,20,26.7
FAUSTINIANO,20,67.6
FAUSTO ANDRES,20,30.9
FAUSTO GERMAN,20,43.1
FAYEZ,20,53.7
FEDERICO IVAN,20,26.4
FELIX JAIME,20,55.7
FELIX NICOLAS,20,48.8
FENANDO,20,35.5
FERMIN EDUARDO,20,53.8
FERMIN RAFAEL,20,50.9
FERNANDO CRISTOBAL,20,42.2
FERNANDO SEGUNDO,20,50.9
FIDEL ALEJANDRO,20,39.9
FIDEL CARLOS,20,46.9
FIDEL IGNACIO,20,50.5
FIDELIS,20,39.8
FLAVIUS DANIEL,20,15.6
FLORENCIO RAFAEL,20,53.5
FLORESTAN,20,66.2
FLORIN EMANUEL,20,17.2
FLORIN TEODOR,20,31.4
FRANCESC VICENT,20,45.8
FRANCISCO AMBROSIO,20,44.4
FRANCISCO CAMILO,20,44.7
FRANCISCO DONATO,20,47.6
FRANCISCO GUZMAN,20,45.8
FRANCISCO LUCIO,20,55.0
FRANCISCO NOE,20,33.7
FRANCO ARIEL,20,18.9
FRANCO LUCIANO,20,22.8
FRANK THOMAS,20,49.1
FRANKIE,20,21.9
FRANKY,20,32.8
FREDDY HERNAN,20,32.7
FREDDY RAUL,20,36.9
FREDDY SANTIAGO,20,23.8
FRITS,20,55.3
FULGENCI,20,52.2
GABRIEL ADOLFO,20,34.2
GABRIEL EUGENIO,20,41.0
GABRIEL FEDERICO,20,25.2
GARY ALAN,20,49.2
GARY CHARLES,20,51.1
GARY STEPHEN,20,49.0
GASTON EDUARDO,20,32.3
GE,20,29.2
GEOFREY,20,53.4
GEORGI BORISOV,20,36.7
GEORGI KOSTADINOV,20,39.9
GEOVANE,20,31.5
GEOVANI,20,28.3
GEOVANY,20,27.8
GERARDO DAMIAN,20,36.9
GERHARD WILHELM,20,70.5
GERINO,20,67.8
GERMAN DIEGO,20,36.3
GERMAN DOMINGO,20,50.0
GERMAN MAURICIO,20,32.1
GHARIB,20,27.2
GHEORGHE CORNEL,20,38.3
GHEORGHE DUMITRU,20,33.2
GHEORGHE ROBERT,20,27.0
GHEORGHE STEFAN,20,34.5
GIAN LUIGI,20,46.4
GILBERTO FRANCISCO,20,45.3
GILBERTO LUIS,20,46.2
GIORGICA,20,40.2
GOGU,20,38.2
GONZALO CESAR,20,40.8
GONZALO FELIX,20,35.1
GONZALO RICARDO,20,35.7
GONZALO RUBEN,20,34.5
GORDON EDWARD,20,65.4
GOSHO,20,43.1
GOVINDA,20,21.2
GRACINIANO,20,61.8
GRAHAM ANTHONY,20,55.6
GRAHAM JAMES,20,61.2
GRAZVYDAS,20,36.6
GREGORIO ANTON,20,51.5
GREGORIO DOMINGO,20,50.6
GREGORIO SANTIAGO,20,46.0
GRIGORE VASILE,20,31.4
GUENNADI,20,53.7
GUERY,20,29.2
GUIDO ALBERTO,20,35.6
GUILLERMO ALONSO,20,27.3
GUILLERMO ALVARO,20,30.4
GUILLERMO DARIO,20,37.1
GUILLERMO EZEQUIEL,20,34.4
GUIMBA,20,34.2
GUNTER KARL,20,70.2
GUSTAVO ELIAS,20,42.1
GYUNAYDAN,20,34.6
HANS GERD,20,66.5
HARMINDER,20,31.7
HARRY GEORGE,20,29.7
HASHIM,20,27.2
HECTOR ELIAS,20,39.4
HECTOR GEOVANNY,20,29.0
HEDI,20,37.7
HEINRICH WILHELM,20,69.8
HEINZ WILHELM,20,71.8
HENRY XAVIER,20,20.8
HERALDO,20,46.4
HERMILIO,20,67.7
HERMINSUL,20,45.7
HERNAN FRANCISCO,20,41.8
HESHAM,20,38.8
HIPOLITO ANTONIO,20,60.3
HOOVER,20,42.3
HORACIO CARLOS,20,47.5
HORACIO ENRIQUE,20,44.7
HRISTO HRISTOV,20,24.2
HUGO ADOLFO,20,36.5
HUGO ANDRE,20,23.8
HUGO FELIX,20,25.4
HUGO HECTOR,20,53.2
HUMBERTO RAMON,20,48.3
IBAN CARLOS,20,35.6
IBRAHEM,20,9.3
IBRAHIME,20,11.7
IEVGENII,20,33.6
IGNACIO LORENZO,20,39.3
IKECHUKWU,20,33.5
IKER EDUARDO,20,3.7
IKER JOAN,20,5.3
IKER UNAI,20,11.5
ILDEFONSO JUAN,20,50.0
ILIE NICOLAE,20,29.7
ILIYA IVANOV,20,41.6
IMANOL MIRENA,20,51.7
IMRAM,20,20.0
INDALECIO MANUEL,20,44.9
ION MIRCEA,20,41.3
IONEL OVIDIU,20,34.1
IPAR,20,14.4
ISAAC SAMUEL,20,13.2
ISIDORO VICENTE,20,49.6
ISIDRO DANIEL,20,33.4
ISIDRO SANTIAGO,20,51.0
ISMAEL IGNACIO,20,29.9
ISMAYL,20,20.3
ISPAS,20,43.5
ISRAEL MARIA,20,32.0
ITHAN,20,7.6
IVAN ALONSO,20,30.9
IVAN JOEL,20,17.8
IVES,20,35.9
IVO JOSE,20,30.3
IZAN DAVID,20,3.1
IZAN MANUEL,20,4.3
JACINTO DAVID,20,35.4
JACK ROBERT,20,23.9
JAIME ABEL,20,31.2
JAIME DIEGO,20,34.5
JAIME FERMIN,20,43.6
JAIME MARIANO,20,32.2
JANDRO,20,5.1
JASHIM,20,34.4
JASSON,20,17.3
JAUME JORDI,20,41.8
JAVAD,20,44.1
JAVIER AVELINO,20,42.4
JAVIER BASILIO,20,32.0
JAVIER BLAS,20,37.7
JAVIER EDGARDO,20,36.2
JAVIER EZEQUIEL,20,24.6
JAVIER FIDEL,20,40.4
JAVIER ISIDORO,20,35.6
JAVIER LEON,20,34.1
JAVIER LEOPOLDO,20,31.1
JAVIER TEODORO,20,34.4
JAVIER YERAY,20,20.7
JAZAEL,20,12.6
JEFFERSON ADRIAN,20,14.9
JEFFERSON ENRIQUE,20,21.3
JEFFERSON MAURICIO,20,17.9
JEFFREY DAVID,20,50.1
JEFFREY JAMES,20,55.7
JENRY,20,32.2
JENS UWE,20,53.0
JEREMY PAUL,20,33.7
JESUS AMBROSIO,20,49.4
JESUS HIPOLITO,20,43.6
JESUS JOSE ANTONIO,20,62.2
JESUS NOE,20,33.1
JESUS ROQUE,20,43.7
JESUS URBANO,20,50.1
JHOAN,20,11.9
JHOAN STIVEN,20,16.5
JHON ALBERTO,20,26.1
JHON EDUAR,20,26.4
JHON WILSON,20,34.0
JHONIER,20,18.5
JHONNY DANIEL,20,21.6
JHOSUA,20,14.7
JIANFU,20,37.8
JIANYOU,20,34.5
JIANYU,20,25.8
JIAQIANG,20,19.7
JOAN ALFONS,20,32.4
JOAN EDUARD,20,33.7
JOAO DOMINGOS,20,41.4
JOAO MARCOS,20,22.7
JOAQUIM ALBERTO,20,43.1
JOAQUIN ADOLFO,20,44.2
JOAQUIN MATEO,20,34.3
JOAQUIN MATIAS,20,36.5
JOEL CARLOS,20,18.5
JOEL MIGUEL,20,12.6
JOHAN EDUARDO,20,18.0
JOHN BYRON,20,21.8
JOHN ESTEBAN,20,16.6
JOHN FRANCISCO,20,34.4
JOHN HERBERT,20,74.3
JOHN LUIS,20,30.6
JOHNNY DAVID,20,22.0
JONATHAN ROBERTO,20,22.7
JORDI JUAN,20,37.4
JORDI MIGUEL,20,23.4
JORG MICHAEL,20,52.4
JORGE AMADEO,20,41.7
JORGE ARNALDO,20,36.8
JORGE FABRICIO,20,24.2
JORGE SIMON,20,41.7
JOSE ANTONIIO,20,43.6
JOSE ANTONIO JESUS,20,51.3
JOSE CARLO,20,26.5
JOSE CRISPIN,20,50.5
JOSE ELIO,20,46.1
JOSE FILIBERTO,20,53.0
JOSE FLORES,20,47.4
JOSE FRANCO,20,42.5
JOSE JAMES,20,41.8
JOSE LUIS IGNACIO,20,58.8
JOSE LUIS JUAN,20,55.9
JOSE MARIA AGUSTIN,20,62.4
JOSE MIKEL,20,23.8
JOSE OLMEDO,20,39.1
JOSE ORESTES,20,46.8
JOSE RAMOS,20,53.5
JOSE REMEDIOS,20,54.3
JOSELINO,20,55.2
JOSEP ALFONS,20,43.5
JOSEP F,20,58.4
JOSEPH STEVEN,20,13.8
JOSHUA MICHAEL,20,14.9
JOSIP,20,47.2
JOSUE AARON,20,20.8
JUAN AMANCIO,20,46.2
JUAN BELTRAN,20,21.3
JUAN EMANUEL,20,16.9
JUAN R,20,58.3
JUAN REMIGIO,20,53.0
JUAN RICHARD,20,33.2
JUAN VALERIO,20,41.9
JULIAN ALEXANDER,20,20.8
JULIAN GONZALO,20,40.9
JULIAN ISIDRO,20,53.0
JULIAN SEBASTIAN,20,39.8
JUSTO DANIEL,20,31.8
JUSTO PEDRO,20,50.4
KARAMAT,20,39.6
KAUAN,20,5.8
KEES,20,38.5
KEMOKO,20,32.2
KENNETH GORDON,20,71.3
